This file was produced by gsnoop                                                                                                 
Using spoolfile:  /500/solutions/2015a_astro/Dec-18/2015a_astro_minus3.spl                                                       
                                                                                                                                 
 VLBI source positions for epoch  51544.5 MJD                                                                                    
                                                                                                                                 
source name      |Right  Ascension |  Declination    |  Uncertainties     | cor  | mean  | first | last  |  observations         
IAU name|IVS name|Hr|Mn|  Seconds  |Deg|Mn| Seconds  |  Unc RA  |Unc Dec  |Ra-Dc |  MJD  |  MJD  |  MJD  |sess |delay |rates     
        |        |  |  |           |   |  |          |          |         |      |       |       |      |     |      |           
0        1310+487 13 12 43.35363861  48 28 30.9406485 0.00001481 0.0001586 -.0120 54464.2 50306.3 56809.7     2    122      0 GLO
0        1310-041 13 12 50.90123570 -04 24 49.8924175 0.00000423 0.0001468 -.2925 54150.2 50576.2 56701.7     3    154      0 GLO
0        1310-271 13 13  1.42147163 -27 22 58.8472921 0.00000858 0.0002752 -.0940 56024.4 50632.3 57099.3     3     96      0 GLO
0        1311+678 13 13 27.98896032  67 35 50.3599913 0.00008391 0.0003208 -.0277 56297.9 52409.7 57012.1     2     58      0 GLO
0        1311+552 13 13 37.85316256  54 58 23.8996071 0.00005708 0.0006396 -.0983 53138.4 49577.0 54088.1     2     38      0 GLO
0        1312+240 13 14 43.80612339  23 48 26.7811597 0.00005829 0.0012081 0.6543 57275.7 57275.7 57275.7     1     56      0 GLO
0        1312+533 13 14 43.83062133  53 06 27.7306140 0.00001713 0.0001366 0.2480 54266.4 49577.0 56879.0     2    109      0 GLO
0        1312+126 13 15  1.85287778  12 20 52.6371924 0.00001419 0.0003676 -.4818 55018.2 53561.9 56662.4     2     66      0 GLO
0        1312-533 13 15  4.18110557 -53 34 35.8742416 0.00004647 0.0003928 0.0411 57031.2 56972.3 57152.0     7    387      0 GLO
0        1312+289 13 15 13.49150455  28 40 53.6692457 0.00000759 0.0001494 -.0157 55326.8 53126.1 56818.4     2    151      0 GLO
0        1313-333 13 16  7.98594083 -33 38 59.1725927 0.00000088 0.0000198 -.1450 52853.0 47415.7 57280.7   383   6383      0 GLO
0        1313+200 13 16 24.56801570  19 47  4.4606368 0.00014225 0.0016130 0.0317 50326.0 50085.5 54482.7     3     23      0 GLO
0        1314+677 13 16 27.20154560  67 26 24.2626704 0.00003459 0.0001269 -.0575 57012.1 57012.1 57012.1     1     89      0 GLO
0        1314-202 13 17 26.14883179 -20 31 38.1236263 0.00000993 0.0003624 -.3760 55563.6 53134.5 56662.4     2     61      0 GLO
0        OP326    13 17 36.49417861  34 25 15.9324977 0.00000197 0.0000432 0.0622 52754.7 47946.4 54943.7    42   1138      0 GLO
0        1314-134 13 17 36.53769066 -13 45 32.6524141 0.00000473 0.0001601 0.0032 54362.0 50576.2 57012.1     2    153      0 GLO
0        1315+415 13 17 39.19377227  41 15 45.6177356 0.00002664 0.0002817 0.2214 56136.2 53560.8 56809.7     2     82      0 GLO
0        1315+047 13 18 29.64221129  04 30 10.0104912 0.00000449 0.0001561 -.2152 56527.0 56162.7 56818.4     2    162      0 GLO
0        1315-058 13 18 33.70943248 -06 07 23.8208200 0.00000593 0.0002107 -.3765 55030.6 54112.8 56662.4     2     75      0 GLO
0        1316+109 13 19  3.28989849  10 39 35.1858611 0.00001907 0.0004874 -.0844 56875.5 56875.5 56875.5     1     60      0 GLO
0        1316-120 13 19 12.07206367 -12 17 32.1283402 0.00000453 0.0001502 -.0483 54337.4 50576.2 57012.1     2    154      0 GLO
0        NGC5077  13 19 31.66962643 -12 39 25.0748478 0.00001069 0.0004006 -.3822 53437.4 51449.7 53503.7     2     62      0 GLO
0        1317-005 13 19 38.76619075 -00 49 39.9393934 0.00000727 0.0002757 -.0623 54731.2 53552.8 56662.4     2     95      0 GLO
0        1317+520 13 19 46.19810267  51 48  5.7776390 0.00004117 0.0003185 -.0739 52877.2 49577.0 54664.7     2     37      0 GLO
0        1317-271 13 19 50.01137635 -27 24 37.0142246 0.00021692 0.0070420 0.7328 57099.3 57099.3 57099.3     1     22      0 GLO
0        1317+019 13 20 26.79485813  01 40 36.8116721 0.00001240 0.0003345 0.1632 50387.6 49914.7 54643.7     2     80      0 GLO
0        1318+508 13 20 42.20838492  50 36  7.7968601 0.00002857 0.0001853 -.0515 55945.4 49577.0 56879.0     4     86      0 GLO
0        1318+225 13 21 11.20255341  22 16 12.1083325 0.00000397 0.0000997 0.0305 50958.3 50085.5 53362.8    29    316      0 GLO
0        1318-434 13 21 12.84448893 -43 42 16.8397322 0.00010381 0.0062240 0.3106 55042.7 55042.7 55042.7     1     14      0 GLO
0        1318-263 13 21 14.03691673 -26 36 10.4669703 0.00002255 0.0010626 -.6607 50778.5 50632.3 54664.7     3    100      0 GLO
0        1322+835 13 21 45.60888771  83 16 13.4237898 0.00002397 0.0000529 -.0861 56151.9 50688.3 57051.8     6    509      0 GLO
0        1319+220 13 22 11.40359822  21 48 12.2793679 0.00000705 0.0001499 -.2010 55673.4 54088.1 56818.4     2    155      0 GLO
0        1319+270 13 22 14.97299275  26 45 46.2845974 0.00021253 0.0020402 0.0740 56189.9 50219.8 56818.4     2     21      0 GLO
0        1319-093 13 22 36.91262927 -09 37 37.8001900 0.00000287 0.0001017 -.2246 56207.0 50576.2 57152.0    10    533      0 GLO
0        1320+394 13 22 55.66445999  39 12  7.9511733 0.00001243 0.0001591 0.0816 55566.4 53560.8 56875.5     2    119      0 GLO
0        1320-385 13 23  4.14853393 -38 49  0.6691513 0.00002061 0.0009148 0.2121 56430.5 53153.2 57099.3     2     59      0 GLO
0        1320-446 13 23  4.24662340 -44 52 33.8539509 0.00017446 0.0018455 0.0942 50479.4 48766.9 52409.7     6     32      0 GLO
0        1320-338 13 23 17.13877385 -34 07 12.3496848 0.00001118 0.0003306 -.2978 56723.7 53134.5 57099.3     3    132      0 GLO
0        1320-303 13 23 19.46729468 -30 38  6.6649454 0.00001093 0.0003714 -.1876 54943.7 54943.7 54943.7     1     72      0 GLO
0        1323+799 13 23 51.57001142  79 42 51.8470415 0.00006867 0.0001145 0.0042 51926.3 50688.3 54664.7     2    106      0 GLO
0        1321-323 13 24 11.86074631 -32 35 35.5928267 0.00000921 0.0002927 -.2418 55258.8 52306.7 57099.3     3    116      0 GLO
0        1321+410 13 24 12.09560429  40 48 11.7622520 0.00001146 0.0001324 -.1594 53933.3 50242.8 56809.7     2    121      0 GLO
0        1321-105 13 24 25.79311271 -10 49 23.1342487 0.00000263 0.0000909 -.2345 55254.0 50576.2 57012.1     3    247      0 GLO
0        1322+479 13 24 29.34247090  47 43 20.6245738 0.00002033 0.0001324 -.2531 54201.4 50306.3 56875.5     2    113      0 GLO
0        NGC5141  13 24 51.44111470  36 22 42.7726369 0.00001385 0.0001882 0.0334 56421.2 51297.8 56875.5     3     78      0 GLO
0        1322-078 13 25  9.61553834 -08 04 48.3913630 0.00000697 0.0002040 -.0620 56131.4 54112.8 56879.0     2    111      0 GLO
0        1322-110 13 25 13.21958327 -11 17 39.0817886 0.00000981 0.0003799 -.3701 55761.0 54088.1 57099.3     2    108      0 GLO
0        CEN-A    13 25 27.61513142 -43 01  8.8052306 0.00002275 0.0004435 0.6796 51173.6 48110.9 52409.7     8     72      0 GLO
0        1323+321 13 26 16.51231787  31 54  9.5149130 0.00005249 0.0006449 -.0947 50715.5 48223.7 57322.7     9    115      0 GLO
0        1323+037 13 26 26.68206016  03 26 27.7749723 0.00006735 0.0012241 -.0455 57219.8 57219.8 57219.8     1     42      0 GLO
0        1323-527 13 26 49.22914455 -52 56 23.6333085 0.00001909 0.0004659 0.5261 54723.8 54723.8 54723.8     1     12      0 GLO
0        1324+574 13 26 50.57231546  57 12  6.7459039 0.00001986 0.0001418 0.1205 55151.6 49577.0 56879.0     2     93      0 GLO
0        1324-047 13 26 54.61394266 -05 00 58.9730512 0.00000754 0.0002288 0.0778 56827.3 53573.0 56879.0     2     64      0 GLO
0        1324+224 13 27  0.86131149  22 10 50.1629012 0.00000023 0.0000040 -.0462 55869.6 48429.0 57336.7   493  45141      0 GLO
0        1325+437 13 27 20.97896647  43 26 27.9887514 0.00001022 0.0001140 0.0988 53513.8 50242.8 56875.5     2    146      0 GLO
0        1325+504 13 27 25.12366235  50 08 49.1727584 0.00002997 0.0006023 0.1590 50866.7 49577.0 54112.8     3     75      0 GLO
0        1325-133 13 27 42.02372950 -13 36  0.1612211 0.00001219 0.0004094 -.2461 55966.8 55966.8 55966.8     1     83      0 GLO
0        1325+126 13 27 54.68298638  12 23  9.1783824 0.00000375 0.0001084 -.2002 55183.7 53523.9 56749.7     3    183      0 GLO
0        1326+626 13 28 40.56428939  62 21 37.0361483 0.00003418 0.0001418 -.1026 56834.7 56834.7 56834.7     1     71      0 GLO
0        1325-558 13 29  1.14490849 -56 08  2.6656842 0.00000721 0.0000809 0.3584 55211.9 52676.7 57239.7    49    291      0 GLO
0        1327+504 13 29  5.80270714  50 09 26.4009402 0.00000281 0.0000300 -.1820 55069.1 49577.0 57262.8    47   1259      0 GLO
0        1327+321 13 29 52.86491168  31 54 11.0545067 0.00000180 0.0000386 -.1656 51607.4 50219.8 51883.6     2    488      0 GLO
0        1326-698 13 30 11.07684262 -70 03 13.0780349 0.00003557 0.0002236 0.1834 54723.8 54723.8 54723.8     1     16      0 GLO
0        1327-311 13 30 19.08404816 -31 22 59.1352054 0.00000697 0.0002180 -.4887 54282.7 52306.7 57099.3     3    200      0 GLO
0        1328+254 13 30 37.69015686  25 09 10.8782421 0.00006981 0.0008503 0.0245 55059.6 52409.7 56818.4     3     34      0 GLO
0        1328+522 13 30 42.59927522  52 02 15.4546963 0.00001333 0.0001112 0.0887 56856.7 56834.7 56879.0     2    143      0 GLO
0        3C286    13 31  8.28805190  30 30 32.9592350 0.00001235 0.0001670 0.2552 51195.6 48787.9 53185.7     9    225      0 GLO
0        1328-263 13 31 11.69301510 -26 39  9.6198078 0.00000674 0.0002237 -.2817 56569.4 53503.7 57099.3     2     95      0 GLO
0        1328-034 13 31 29.16146266 -03 41 14.1139910 0.00000575 0.0001771 0.0614 55569.5 53552.8 56879.0     2    127      0 GLO
0        1329+063 13 31 53.89713385  06 08 23.3913732 0.00000634 0.0001812 -.0923 55315.0 52940.7 56818.4     3    147      0 GLO
0        1329-049 13 32  4.46466757 -05 09 43.3063428 0.00000379 0.0001194 0.0216 54477.1 50576.2 56879.0     3    175      0 GLO
0        1330+300 13 32 20.55146528  29 49 45.9413748 0.00003857 0.0006521 -.4770 56769.8 53561.9 56818.4     2     67      0 GLO
0        1329-137 13 32 30.92823208 -14 02 13.1863635 0.00000703 0.0002417 0.0302 56024.6 53560.8 56106.8     2     93      0 GLO
0        1329-126 13 32 39.25140971 -12 56 15.3438888 0.00000672 0.0002314 -.0568 56190.5 53573.0 57099.3     2     97      0 GLO
0        1330+075 13 32 42.54487766  07 19 38.0790406 0.00033220 0.0135983 0.8122 56818.4 56818.4 56818.4     1     11      0 GLO
0        1330+476 13 32 45.24642313  47 22 22.6677784 0.00000252 0.0000330 -.1015 52977.9 50306.3 57266.7    15   1323      0 GLO
0        1330+022 13 32 53.27053717  02 00 45.6992050 0.00000183 0.0000294 -.0481 56634.9 54187.7 57219.8    18    986      0 GLO
0        1330+071 13 33  4.99696123  06 52 31.9699837 0.00000811 0.0002216 -.1325 55253.3 53134.5 56818.4     2    153      0 GLO
0        1330+276 13 33  7.49072371  27 25 18.3826099 0.00000541 0.0001126 -.2006 53431.1 50219.8 56818.4     2    150      0 GLO
0        1331+170 13 33 35.78263505  16 49  4.0148503 0.00000562 0.0001403 0.3210 51043.4 50085.5 54643.7     4    280      0 GLO
0        1330-236 13 33 38.92603046 -23 56 25.5813146 0.00000701 0.0002347 -.1746 56739.3 54088.1 57099.3     2     92      0 GLO
0        1331-195 13 33 45.17567856 -19 50 42.3436928 0.00000734 0.0002805 -.2085 54909.0 50632.3 57099.3     3     97      0 GLO
0        1331-109 13 33 50.23422991 -11 12 51.6750093 0.00001086 0.0003485 0.1554 57099.3 57099.3 57099.3     1     64      0 GLO
0        1331-115 13 34  4.19075551 -11 50 14.2719356 0.00000701 0.0002194 0.0470 54324.6 50576.2 57099.3     2    134      0 GLO
0        1332+031 13 35 11.90488347  02 53  9.5074591 0.00002072 0.0005153 0.0002 55971.3 53126.1 56106.8     2     66      0 GLO
0        1333+459 13 35 21.96222072  45 42 38.2322533 0.00000967 0.0000811 -.1183 53784.1 50306.3 56875.5     2    136      0 GLO
0        1333+589 13 35 25.92851913  58 44  0.2915947 0.00001047 0.0000813 -.0904 52841.2 49577.0 57012.1     2    205      0 GLO
0        1333-049 13 35 56.47673933 -05 11 41.6596473 0.00000785 0.0002351 0.3124 53626.0 50576.2 56879.0     2    124      0 GLO
0        1333-082 13 36  8.25981421 -08 29 51.7978895 0.00000333 0.0001156 -.1673 54779.9 50576.2 57012.1     3    200      0 GLO
0        1333+034 13 36 31.44776378  03 14 23.5442322 0.00000985 0.0003001 0.2373 56879.0 56879.0 56879.0     1     81      0 GLO
0        1333-152 13 36 34.08915537 -15 29 48.0706280 0.00000380 0.0001174 -.2300 56165.2 54559.7 57198.7    11    408      0 GLO
0        1333-186 13 36 34.39333793 -18 52 41.6742166 0.00000677 0.0002438 -.1224 55496.4 53560.8 57099.3     2    117      0 GLO
0        1333-337 13 36 39.03253861 -33 57 57.0732002 0.00000675 0.0001505 -.5371 56649.8 54489.7 57198.7    12    427      0 GLO
0        1335+658 13 37 16.05967339  65 32 46.3166509 0.00002015 0.0001154 0.2571 54943.7 54943.7 54943.7     1    101      0 GLO
0        1335+023 13 37 39.63375005  02 06 57.5022141 0.00005508 0.0010894 0.1939 57219.8 57219.8 57219.8     1     50      0 GLO
0        1334-127 13 37 39.78277873 -12 57 24.6933513 0.00000019 0.0000044 -.0705 52548.4 46840.8 57325.8  3194 102766      0 GLO
0        1335+552 13 37 49.64223881  55 01  2.1179927 0.00003173 0.0002487 0.1481 50476.7 49577.0 54643.7     2    107      0 GLO
0        1334-649 13 37 52.44514983 -65 09 24.8994687 0.00042405 0.0022907 -.4548 52873.4 48043.8 57159.0     4     21      0 GLO
0        1336-237 13 39  1.74638952 -24 01 14.0062300 0.00000351 0.0001034 -.0467 54444.2 50632.3 57099.3    11    397      0 GLO
0        1336-260 13 39 19.89076805 -26 20 30.4962785 0.00000733 0.0002225 -.0419 50901.5 50632.3 54643.7     3    165      0 GLO
0        1337+637 13 39 23.78286002  63 28 58.4238439 0.00002415 0.0001409 0.2852 54045.1 49827.5 57099.3     2    150      0 GLO
0        1337-013 13 40  4.61505528 -01 37 46.5435297 0.00000419 0.0001383 -.1594 54570.9 50576.2 57012.1     2    145      0 GLO
0        1337-033 13 40 13.30444814 -03 35 20.8026448 0.00001608 0.0004272 -.0680 56476.5 54125.8 57012.1     2     97      0 GLO
0        1338+381 13 40 22.95182042  37 54 43.8333947 0.00000863 0.0001757 -.2130 51582.5 48942.5 57325.8    16    229      0 GLO
0        1338+362 13 40 36.00967999  36 00 26.7320219 0.00002192 0.0003242 0.1271 56415.1 54112.8 56875.5     2     84      0 GLO
0        1339+696 13 40 48.00752342  69 23 22.7213357 0.00002709 0.0001192 0.0940 57099.3 57099.3 57099.3     1     90      0 GLO
0        1338+285 13 41 15.28276754  28 16  5.0771790 0.00000592 0.0001566 -.0429 54641.1 50219.8 56879.0     2    122      0 GLO
0        1339+129 13 42  4.63796149  12 42 49.9691329 0.00472767 0.1448487 -.7019 57160.0 57160.0 57160.0     1     16      0 GLO
0        1339-206 13 42  4.73954267 -20 51 29.5413632 0.00000421 0.0001367 -.2444 53156.1 50632.3 57047.0     3    220      0 GLO
0        1339+274 13 42  8.37669084  27 09 30.6172135 0.00000504 0.0001276 0.0156 53722.4 50219.8 56879.0     2    154      0 GLO
0        1339-287 13 42 15.34562116 -29 00 41.8314945 0.00000490 0.0001470 -.0474 55187.3 50688.3 57275.7    15    407      0 GLO
0        1341+691 13 43  0.55363995  68 55 17.1563697 0.00003540 0.0001758 -.0112 56339.4 49827.5 57099.3     3    101      0 GLO
0        1340-175 13 43 37.41416466 -17 47 55.4462069 0.00000919 0.0003089 -.4403 53001.2 50632.3 56662.4     2     84      0 GLO
0        1342+662 13 43 45.95958501  66 02 25.7451820 0.00000096 0.0000062 0.0602 55253.2 47783.2 57297.8   184  14937      0 GLO
0        1342+663 13 44  8.67962306  66 06 11.6438104 0.00000227 0.0000136 0.0253 53730.9 44343.6 57274.7    84   4012      0 GLO
0        1341-171 13 44 14.40244996 -17 23 40.3954582 0.00000412 0.0001422 -.1523 55219.8 53573.0 56749.7     3    168      0 GLO
0        1343+451 13 45 33.17248530  44 52 59.5726265 0.00000846 0.0000832 -.1310 55111.1 53561.9 56875.5     2    154      0 GLO
0        1343+386 13 45 36.94227415  38 23 12.5028362 0.00001587 0.0005810 0.3344 56107.2 54112.8 56302.8     2     56      0 GLO
0        1343+073 13 45 49.31476316  07 06 31.1199404 0.00000653 0.0001968 0.1563 55838.6 53560.8 56879.0     2    118      0 GLO
0        1343-300 13 45 51.52000149 -30 15  4.5931479 0.00001595 0.0005023 -.2455 55867.0 52306.7 57099.3     2    105      0 GLO
0        1343-601 13 46 49.04324423 -60 24 29.3550939 0.00024055 0.0010004 0.1162 52991.2 52887.6 53138.8     4     22      0 GLO
0        1344+188 13 47 23.49018945  18 35 37.5736020 0.00000551 0.0001338 -.0675 51883.4 50085.5 56875.5     3    277      0 GLO
0        1345+061 13 47 31.44475530  05 52 33.8042114 0.00002041 0.0005568 0.3057 56036.5 53134.5 56204.7     2     73      0 GLO
0        1345+125 13 47 33.36162059  12 17 24.2401996 0.00000656 0.0002141 -.3198 49912.4 47659.7 53193.7    12    189      0 GLO
0        1344-375 13 47 40.42898349 -37 50 36.6199597 0.00000916 0.0002877 -.0522 55991.0 53153.2 57047.0     2     59      0 GLO
0        1345+289 13 48  4.34911767  28 40 25.3657276 0.00002779 0.0007061 -.0744 56393.8 56393.8 56393.8     1     41      0 GLO
0        1346-168 13 48 59.23036057 -17 04  6.0582187 0.00001343 0.0005113 -.2368 57047.0 57047.0 57047.0     1     51      0 GLO
0        1346-109 13 49  3.19304420 -11 10  0.8191770 0.00000495 0.0001698 -.1773 57047.0 57047.0 57047.0     1     77      0 GLO
0        1346-306 13 49 20.39855243 -30 56 24.1963306 0.00001750 0.0004799 0.1272 54965.8 54965.8 54965.8     1     55      0 GLO
0        1346-113 13 49 31.44324059 -11 32 53.8294830 0.00000677 0.0002240 -.2867 52789.4 50576.2 56662.4     2     99      0 GLO
0        1347+539 13 49 34.65661486  53 41 17.0401608 0.00000241 0.0000260 -.1433 52164.4 47931.6 57103.0    30   1489      0 GLO
0        1347-218 13 50 14.09015972 -22 04 41.0775996 0.00001071 0.0003253 -.0651 53796.6 50632.3 57047.0     3    169      0 GLO
0        1347+099 13 50 22.13597217  09 40 10.6545704 0.00000873 0.0002082 0.1998 54128.4 49914.7 56879.0     2    119      0 GLO
0        1347-163 13 50 36.14394501 -16 34 49.5137594 0.00000791 0.0002700 -.0288 56129.0 53561.9 56267.8     2     78      0 GLO
0        1349+617 13 50 38.18677420  61 32 48.5165753 0.00003811 0.0002685 -.1501 57001.6 49577.0 57099.3     2     77      0 GLO
0        1348+237 13 50 45.65837315  23 31 45.1592483 0.00001269 0.0002778 0.1040 55587.0 53126.1 56879.0     2    122      0 GLO
0        1348+308 13 50 52.73622298  30 34 53.5907347 0.00000179 0.0000263 -.0139 55886.4 50219.8 57274.7    58   1750      0 GLO
0        1348+087 13 51 16.91906990  08 30 39.9033576 0.00000329 0.0001083 0.0041 55357.7 53126.1 56879.0     3    225      0 GLO
0        1348-289 13 51 46.83882563 -29 12 17.6512378 0.00000537 0.0001638 -.3615 55568.0 53126.1 57047.0     2    114      0 GLO
0        1349-145 13 51 52.64960389 -14 49 14.5569011 0.00000659 0.0002334 -.3931 52536.5 50632.3 56662.4     2    114      0 GLO
0        1349-275 13 52 28.04610839 -27 45  7.1320162 0.00000505 0.0001576 -.3049 56474.8 53573.0 57047.0     2     85      0 GLO
0        1349-439 13 52 56.53494251 -44 12 40.3876417 0.00000376 0.0000489 -.1923 54423.1 48110.9 57092.7    67    622      0 GLO
0        1352+757 13 53 23.16808210  75 32 57.7358492 0.00002091 0.0000871 0.0342 54936.4 49827.5 56809.7     2    123      0 GLO
0        1351+021 13 53 51.58440325  01 51 53.8889048 0.00000819 0.0002660 0.1962 56215.4 53560.8 56879.0     2     95      0 GLO
0        1351-018 13 54  6.89532404 -02 06  3.1904794 0.00000032 0.0000123 0.0272 53772.3 48573.8 57322.7  1289  24513      0 GLO
0        1352-104 13 54 46.51868307 -10 41  2.6561592 0.00000154 0.0000282 0.0496 54752.1 50456.8 57227.8   117   1986      0 GLO
0        1352-632 13 55 46.61188329 -63 26 42.5736363 0.00018435 0.0010372 0.0201 52043.7 49535.0 55784.7     5     14      0 GLO
0        1354+487 13 56  3.32552807  48 31 37.5608496 0.00004717 0.0003428 -.3025 56875.5 56875.5 56875.5     1     64      0 GLO
0        1353-341 13 56  5.38657029 -34 21 10.8590949 0.00001261 0.0003675 -.3761 55502.4 52306.7 57047.0     2     89      0 GLO
0        1353-171 13 56  6.95300380 -17 24 31.8171359 0.00001137 0.0003758 -.3643 55939.4 53573.0 56662.4     2     47      0 GLO
